28.41552399456465,77.52038074346302
28.415623553397953,77.51988301466673
28.41557154620205,77.5196062721124
28.415258934080423,77.5197590059935
28.415362948472236,77.52031249110216
28.41510234354652,77.5207419675376
28.4149463219588,77.51991173987462
28.414633709837176,77.52006447375571
28.415000628439277,77.52201693416832
28.414640676307684,77.52191776069213
28.414321097715554,77.52021720763682
28.413794666462977,77.51923215949691
28.414336309574608,77.52211437023023
28.41399499474445,77.52211437023023
28.41334149589732,77.51863694874926
28.413153018860807,77.51945023469315
28.41365367991429,77.52211437023023
28.41331236508413,77.52211437023023
28.41296454182429,77.52026352063704
28.412702929352683,77.52068763568319
28.412971050253972,77.52211437023023
28.412629735423817,77.52211437023023
28.41231380207322,77.5204332143648
28.41192183436412,77.5201636784504
28.412288420593658,77.52211437023023
28.4119471057635,77.52211437023023
28.411529866655016,77.519894142536
28.41113789894591,77.51962460662162
28.41160579093334,77.52211437023023
28.41126447610318,77.52211437023023
28.410745931236807,77.51935507070722
28.41552399456465,77.52038074346302
