28.41552399456465,77.52038074346302
28.411834295584836,77.52249198291602
28.411657127713923,77.52278907053386
28.411869688197292,77.52310791569293
28.412236999024664,77.52249198291602
28.412639702464492,77.52249198291602
28.4109407900258,77.52534083946504
28.411363736511454,77.52530689449392
28.413042405904317,77.52249198291602
28.413445109344146,77.52249198291602
28.41178668299711,77.5252729495228
28.412209629482767,77.52523900455166
28.413847812783974,77.52249198291602
28.414250516223802,77.52249198291602
28.412821847557364,77.52488767559215
28.413419186233213,77.52456129746096
28.41465321966363,77.52249198291602
28.415055923103456,77.52249198291602
28.41371695548391,77.52473725853177
28.414003642272217,77.52493180345942
28.415458626543284,77.52249198291602
28.415861329983112,77.52249198291602
28.414290329060528,77.52512634838708
28.41483223066777,77.52489293105384
28.41626403342294,77.52249198291602
28.41552399456465,77.52038074346302
